,Category,PP_Message,PP_Words,Message,Words,Words_Count,Chars_Count,Sents_Count,Punct_Count,All_Caps_Count,StopWords_Count,MeanLength,Comma_Count,QMark_Count,ExcMark_Count,Quotes_Count,Currency_Count
784,spam,import custom servic announc premier  call freephon    ,"['import' 'custom' 'servic' 'announc' 'premier' '' 'call' 'freephon' '' ''
 '' '']",You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,"['You', 'have', 'an', 'important', 'customer', 'service', 'announcement', 'from', 'PREMIER', '.', 'Call', 'FREEPHONE', '0800', '542', '0578', 'now', '!']",15,99,2,2,2,4,5.0,0,0,1,0,0
785,ham,dont think  turn like randomlli within min open,['dont' 'think' '' 'turn' 'like' 'randomlli' 'within' 'min' 'open'],Dont think so. It turns off like randomlly within 5min of opening,"['Dont', 'think', 'so', '.', 'It', 'turns', 'off', 'like', 'randomlly', 'within', '5min', 'of', 'opening']",12,65,2,1,0,3,4.153846153846154,0,0,0,0,0
786,ham,suppos could nt make  still town though,['suppos' 'could' 'nt' 'make' '' 'still' 'town' 'though'],"She was supposed to be but couldn't make it, she's still in town though","['She', 'was', 'supposed', 'to', 'be', 'but', 'could', ""n't"", 'make', 'it', ',', 'she', ""'s"", 'still', 'in', 'town', 'though']",14,71,1,3,0,7,3.411764705882353,1,0,0,0,0
787,ham, time fix spell  sometim get complet diff word  go figur,"['' 'time' 'fix' 'spell' '' 'sometim' 'get' 'complet' 'diff' 'word' ''
 'go' 'figur']",It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,"['It', 'does', 'it', 'on', 'its', 'own', '.', 'Most', 'of', 'the', 'time', 'it', 'fixes', 'my', 'spelling', '.', 'But', 'sometimes', 'it', 'gets', 'a', 'completely', 'diff', 'word', '.', 'Go', 'figure']",24,117,4,3,0,11,3.4814814814814814,0,0,0,0,0
788,spam,ever thought live good life perfect partner  txt back name age join mobil commun   psm ,"['ever' 'thought' 'live' 'good' 'life' 'perfect' 'partner' '' 'txt' 'back'
 'name' 'age' 'join' 'mobil' 'commun' '' '' 'psm' '']",Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),"['Ever', 'thought', 'about', 'living', 'a', 'good', 'life', 'with', 'a', 'perfect', 'partner', '?', 'Just', 'txt', 'back', 'NAME', 'and', 'AGE', 'to', 'join', 'the', 'mobile', 'community', '.', '(', '100p/SMS', ')']",22,129,3,5,2,7,3.962962962962963,0,1,0,0,0
789,spam, free top polyphon tone call   nation rate  get toppoli tune sent everi week  text subpoli    per pole  unsub  ,"['' 'free' 'top' 'polyphon' 'tone' 'call' '' '' 'nation' 'rate' '' 'get'
 'toppoli' 'tune' 'sent' 'everi' 'week' '' 'text' 'subpoli' '' '' '' 'per'
 'pole' '' 'unsub' '' '']","5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.","['5', 'Free', 'Top', 'Polyphonic', 'Tones', 'call', '087018728737', ',', 'National', 'Rate', '.', 'Get', 'a', 'toppoly', 'tune', 'sent', 'every', 'week', ',', 'just', 'text', 'SUBPOLY', 'to', '81618', ',', '£3', 'per', 'pole', '.', 'UnSub', '08718727870', '.']",26,157,3,6,1,3,4.125,3,0,0,0,1
790,ham,gud mrng dear hav nice day,['gud' 'mrng' 'dear' 'hav' 'nice' 'day'],Gud mrng dear hav a nice day,"['Gud', 'mrng', 'dear', 'hav', 'a', 'nice', 'day']",7,28,1,0,0,1,3.142857142857143,0,0,0,0,0
791,ham,hope enjoy game yesterday  sorri touch pl know fondli bein thot  great week  abiola,"['hope' 'enjoy' 'game' 'yesterday' '' 'sorri' 'touch' 'pl' 'know' 'fondli'
 'bein' 'thot' '' 'great' 'week' '' 'abiola']",This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,"['This', 'is', 'hoping', 'you', 'enjoyed', 'your', 'game', 'yesterday', '.', 'Sorry', 'i', ""'ve"", 'not', 'been', 'in', 'touch', 'but', 'pls', 'know', 'that', 'you', 'are', 'fondly', 'bein', 'thot', 'off', '.', 'Have', 'a', 'great', 'week', '.', 'Abiola']",29,150,4,4,0,13,3.696969696969697,0,0,0,0,0
792,ham,e best  ur drive tmr   ,['e' 'best' '' 'ur' 'drive' 'tmr' '' '' ''],All e best 4 ur driving tmr :-),"['All', 'e', 'best', '4', 'ur', 'driving', 'tmr', ':', '-', ')']",7,31,1,3,0,0,2.4,0,0,0,0,0
793,ham, u dogbreath  sound like jan c that al         ,"['' 'u' 'dogbreath' '' 'sound' 'like' 'jan' 'c' 'that' 'al' '' '' '' '' ''
 '' '' '' '']",Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!,"['Y', '?', 'WHERE', 'U', 'AT', 'DOGBREATH', '?', 'ITS', 'JUST', 'SOUNDING', 'LIKE', 'JAN', 'C', 'THAT\x92S', 'AL', '!', '!', '!', '!', '!', '!', '!', '!', '!']",13,71,2,11,10,0,2.5,0,2,9,0,0
794,ham,omg want scream  weigh lost weight  woohoo ,['omg' 'want' 'scream' '' 'weigh' 'lost' 'weight' '' 'woohoo' ''],Omg I want to scream. I weighed myself and I lost more weight! Woohoo!,"['Omg', 'I', 'want', 'to', 'scream', '.', 'I', 'weighed', 'myself', 'and', 'I', 'lost', 'more', 'weight', '!', 'Woohoo', '!']",14,70,3,3,0,4,3.3529411764705883,0,0,2,0,0
795,ham,gener nt one  uncount noun  u dictionari  piec research ,"['gener' 'nt' 'one' '' 'uncount' 'noun' '' 'u' 'dictionari' '' 'piec'
 'research' '']",There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,"['There', 'generally', 'is', ""n't"", 'one', '.', 'It', ""'s"", 'an', 'uncountable', 'noun', '-', 'u', 'in', 'the', 'dictionary', '.', 'pieces', 'of', 'research', '?']",15,94,3,6,0,5,3.761904761904762,0,1,0,0,0
796,ham,realli get hang around ,['realli' 'get' 'hang' 'around' ''],it's really getting me down just hanging around.,"['it', ""'s"", 'really', 'getting', 'me', 'down', 'just', 'hanging', 'around', '.']",8,48,1,2,0,4,4.1,0,0,0,0,0
797,spam,orang custom  may claim free camera phone upgrad loyalti  call     offer end thmarch   c appli  optout availa,"['orang' 'custom' '' 'may' 'claim' 'free' 'camera' 'phone' 'upgrad'
 'loyalti' '' 'call' '' '' '' '' 'offer' 'end' 'thmarch' '' '' 'c' 'appli'
 '' 'optout' 'availa']","Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa","['Orange', 'customer', ',', 'you', 'may', 'now', 'claim', 'your', 'FREE', 'CAMERA', 'PHONE', 'upgrade', 'for', 'your', 'loyalty', '.', 'Call', 'now', 'on', '0207', '153', '9996', '.', 'Offer', 'ends', '14thMarch', '.', 'T', '&', 'C', ""'s"", 'apply', '.', 'Opt-out', 'availa']",27,160,5,8,3,7,3.8285714285714287,1,0,0,0,0
798,ham,petey boy wherear friendsar thekingshead come canlov nic,['petey' 'boy' 'wherear' 'friendsar' 'thekingshead' 'come' 'canlov' 'nic'],Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic,"['Petey', 'boy', 'whereare', 'you', 'me', 'and', 'all', 'your', 'friendsare', 'in', 'theKingshead', 'come', 'down', 'if', 'you', 'canlove', 'Nic']",17,94,1,0,0,9,4.588235294117647,0,0,0,0,0
799,ham,ok msg u b leav hous ,['ok' 'msg' 'u' 'b' 'leav' 'hous' ''],Ok i msg u b4 i leave my house.,"['Ok', 'i', 'msg', 'u', 'b4', 'i', 'leave', 'my', 'house', '.']",9,31,1,1,0,3,2.3,0,0,0,0,0
800,ham,gim  lt    gt  minut ago,['gim' '' 'lt' '' '' '' 'gt' '' 'minut' 'ago'],Gimme a few was  &lt;#&gt;  minutes ago,"['Gim', 'me', 'a', 'few', 'was', '&', 'lt', ';', '#', '&', 'gt', ';', 'minutes', 'ago']",9,39,1,5,0,4,2.2142857142857144,0,0,0,0,0
801,spam,last chanc  claim ur  worth discount voucher today  text shop   savamob  offer mobil  cs savamob pobox  muz   sub  ,"['last' 'chanc' '' 'claim' 'ur' '' 'worth' 'discount' 'voucher' 'today' ''
 'text' 'shop' '' '' 'savamob' '' 'offer' 'mobil' '' 'cs' 'savamob'
 'pobox' '' 'muz' '' '' 'sub' '' '']","Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16","['Last', 'Chance', '!', 'Claim', 'ur', '£150', 'worth', 'of', 'discount', 'vouchers', 'today', '!', 'Text', 'SHOP', 'to', '85023', 'now', '!', 'SavaMob', ',', 'offers', 'mobile', '!', 'T', 'Cs', 'SavaMob', 'POBOX84', ',', 'M263UZ', '.', '£3.00', 'Sub', '.', '16']",25,152,7,9,3,3,3.735294117647059,2,0,4,0,2
802,ham,appt  lt  time  gt   fault u nt listen  told u twice,"['appt' '' 'lt' '' 'time' '' 'gt' '' '' 'fault' 'u' 'nt' 'listen' ''
 'told' 'u' 'twice']",Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,"['Appt', 'is', 'at', '&', 'lt', ';', 'TIME', '&', 'gt', ';', 'am', '.', 'Not', 'my', 'fault', 'u', 'do', ""n't"", 'listen', '.', 'I', 'told', 'u', 'twice']",17,71,3,7,1,5,2.375,0,0,0,0,0
803,spam,free st week  nokia tone  ur mobil everi week txt nokia  get txting tell ur mate  wwwgetzedcouk pobox  wwq  normpton,"['free' 'st' 'week' '' 'nokia' 'tone' '' 'ur' 'mobil' 'everi' 'week' 'txt'
 'nokia' '' 'get' 'txting' 'tell' 'ur' 'mate' '' 'wwwgetzedcouk' 'pobox'
 '' 'wwq' '' 'normpton']",FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,"['FREE', 'for', '1st', 'week', '!', 'No1', 'Nokia', 'tone', '4', 'ur', 'mobile', 'every', 'week', 'just', 'txt', 'NOKIA', 'to', '8077', 'Get', 'txting', 'and', 'tell', 'ur', 'mates', '.', 'www.getzed.co.uk', 'POBox', '36504', 'W45WQ', '16+', 'norm150p/tone']",26,162,3,7,3,4,4.32258064516129,0,0,1,0,0
804,spam,guarante  award even  cashto claim ur award call free      stop getstop  php  rg jx,"['guarante' '' 'award' 'even' '' 'cashto' 'claim' 'ur' 'award' 'call'
 'free' '' '' '' '' '' 'stop' 'getstop' '' 'php' '' 'rg' 'jx']",You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,"['You', 'have', 'won', 'a', 'guaranteed', '£200', 'award', 'or', 'even', '£1000', 'cashto', 'claim', 'UR', 'award', 'call', 'free', 'on', '08000407165', '(', '18+', ')', '2', 'stop', 'getstop', 'on', '88222', 'PHP', '.', 'RG21', '4JX']",26,141,2,4,4,6,3.8333333333333335,0,0,0,0,2
805,ham,k  ,['k' '' ''],K I'll be there before 4.,"['K', 'I', ""'ll"", 'be', 'there', 'before', '4', '.']",6,25,1,2,0,3,2.5,0,0,0,0,0
806,ham,dled imp,['dled' 'imp'],I dled 3d its very imp,"['I', 'dled', '3d', 'its', 'very', 'imp']",6,22,1,0,0,2,2.8333333333333335,0,0,0,0,0
807,ham,sure  make sure know ai nt smokin yet,['sure' '' 'make' 'sure' 'know' 'ai' 'nt' 'smokin' 'yet'],"sure, but make sure he knows we ain't smokin yet","['sure', ',', 'but', 'make', 'sure', 'he', 'knows', 'we', 'ai', ""n't"", 'smokin', 'yet']",10,48,1,2,0,3,3.25,1,0,0,0,0
808,ham,boooo alway work  quit ,['boooo' 'alway' 'work' '' 'quit' ''],Boooo you always work. Just quit.,"['Boooo', 'you', 'always', 'work', '.', 'Just', 'quit', '.']",6,33,2,2,0,1,3.5,0,0,0,0,0
809,ham,take half day leav bec well,['take' 'half' 'day' 'leav' 'bec' 'well'],I am taking half day leave bec i am not well,"['I', 'am', 'taking', 'half', 'day', 'leave', 'bec', 'i', 'am', 'not', 'well']",11,44,1,0,0,4,3.090909090909091,0,0,0,0,0
810,ham,ugh nt wan na get bed  warm ,['ugh' 'nt' 'wan' 'na' 'get' 'bed' '' 'warm' ''],Ugh I don't wanna get out of bed. It's so warm.,"['Ugh', 'I', 'do', ""n't"", 'wan', 'na', 'get', 'out', 'of', 'bed', '.', 'It', ""'s"", 'so', 'warm', '.']",12,47,2,4,0,4,2.3125,0,0,0,0,0
811,ham,  snervou  lt    gt   ,['' '' 'snervou' '' 'lt' '' '' '' 'gt' '' '' ''],S:)s.nervous  &lt;#&gt; :),"['S', ':', ')', 's.nervous', '&', 'lt', ';', '#', '&', 'gt', ';', ':', ')']",3,26,1,10,0,0,1.7692307692307692,0,0,0,0,0
812,ham,ring come guy costum  gift futur yowif  hint hint,['ring' 'come' 'guy' 'costum' '' 'gift' 'futur' 'yowif' '' 'hint' 'hint'],So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,"['So', 'there', ""'s"", 'a', 'ring', 'that', 'comes', 'with', 'the', 'guys', 'costumes', '.', 'It', ""'s"", 'there', 'so', 'they', 'can', 'gift', 'their', 'future', 'yowifes', '.', 'Hint', 'hint']",21,112,3,4,0,10,3.68,0,0,0,0,0
813,spam,congratul ur award either  cd gift voucher  free entri   weekli draw txt music  tnc wwwldewcomwinppmxag,"['congratul' 'ur' 'award' 'either' '' 'cd' 'gift' 'voucher' '' 'free'
 'entri' '' '' 'weekli' 'draw' 'txt' 'music' '' 'tnc'
 'wwwldewcomwinppmxag']",Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,"['Congratulations', 'ur', 'awarded', 'either', '£500', 'of', 'CD', 'gift', 'vouchers', '&', 'Free', 'entry', '2', 'our', '£100', 'weekly', 'draw', 'txt', 'MUSIC', 'to', '87066', 'TnCs', 'www.Ldew.com1win150ppmx3age16']",21,148,1,3,2,3,5.478260869565218,0,0,0,0,2
814,ham,borrow ur bag ok ,['borrow' 'ur' 'bag' 'ok' ''],I borrow ur bag ok.,"['I', 'borrow', 'ur', 'bag', 'ok', '.']",5,19,1,1,0,0,2.5,0,0,0,0,0
815,spam,u outbid simonwatson shinco dvd plyr   bid  visit sm  acsmsreward  end bid notif  repli end,"['u' 'outbid' 'simonwatson' 'shinco' 'dvd' 'plyr' '' '' 'bid' '' 'visit'
 'sm' '' 'acsmsreward' '' 'end' 'bid' 'notif' '' 'repli' 'end']","U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT","['U', 'were', 'outbid', 'by', 'simonwatson5120', 'on', 'the', 'Shinco', 'DVD', 'Plyr', '.', '2', 'bid', 'again', ',', 'visit', 'sms', '.', 'ac/smsrewards', '2', 'end', 'bid', 'notifications', ',', 'reply', 'END', 'OUT']",22,133,3,5,3,5,4.111111111111111,2,0,0,0,0
816,ham,boytoy  miss  happen ,['boytoy' '' 'miss' '' 'happen' ''],Where's my boytoy? I miss you ... What happened?,"['Where', ""'s"", 'my', 'boytoy', '?', 'I', 'miss', 'you', '...', 'What', 'happened', '?']",8,48,2,6,0,2,3.3333333333333335,0,2,0,0,0
817,ham,lot use one babe  model nt help  youi bring match,['lot' 'use' 'one' 'babe' '' 'model' 'nt' 'help' '' 'youi' 'bring' 'match'],"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up","['He', 'has', 'lots', 'of', 'used', 'ones', 'babe', ',', 'but', 'the', 'model', 'does', ""n't"", 'help', '.', 'Youi', 'have', 'to', 'bring', 'it', 'over', 'and', 'he', ""'ll"", 'match', 'it', 'up']",23,107,2,4,0,13,3.1481481481481484,1,0,0,0,0
818,ham,also bring galileo dobbi,['also' 'bring' 'galileo' 'dobbi'],Also are you bringing galileo or dobby,"['Also', 'are', 'you', 'bringing', 'galileo', 'or', 'dobby']",7,38,1,0,0,3,4.571428571428571,0,0,0,0,0
819,ham,respond,['respond'],Then why you not responding,"['Then', 'why', 'you', 'not', 'responding']",5,27,1,0,0,3,4.6,0,0,0,0,0
820,ham,boo babe  u enjoyin yourjob  u seem  b gettin well hunni  hope ure ok  take care  illspeak u soonlot lovem xxxx ,"['boo' 'babe' '' 'u' 'enjoyin' 'yourjob' '' 'u' 'seem' '' 'b' 'gettin'
 'well' 'hunni' '' 'hope' 'ure' 'ok' '' 'take' 'care' '' 'illspeak' 'u'
 'soonlot' 'lovem' 'xxxx' '']",BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.,"['BOO', 'BABE', '!', 'U', 'ENJOYIN', 'YOURJOB', '?', 'U', 'SEEMED', '2', 'B', 'GETTIN', 'ON', 'WELL', 'HUNNY', '!', 'HOPE', 'URE', 'OK', '?', 'TAKE', 'CARE', '&', 'I\x92LLSPEAK', '2U', 'SOONLOTS', 'OF', 'LOVEME', 'XXXX', '.']",24,124,3,6,20,0,3.4,0,2,2,0,0
821,ham,good afternoon starshin  boytoy  crave yet  ach fuck   sip cappuccino  miss babe  teas kiss ,"['good' 'afternoon' 'starshin' '' 'boytoy' '' 'crave' 'yet' '' 'ach'
 'fuck' '' '' 'sip' 'cappuccino' '' 'miss' 'babe' '' 'teas' 'kiss' '']",Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,"['Good', 'afternoon', 'starshine', '!', 'How', ""'s"", 'my', 'boytoy', '?', 'Does', 'he', 'crave', 'me', 'yet', '?', 'Ache', 'to', 'fuck', 'me', '?', '*', 'sips', 'cappuccino', '*', 'I', 'miss', 'you', 'babe', '*', 'teasing', 'kiss', '*']",23,131,5,9,0,6,3.375,0,3,1,0,0
822,ham,road cant txt,['road' 'cant' 'txt'],On the road so cant txt,"['On', 'the', 'road', 'so', 'cant', 'txt']",6,23,1,0,0,2,3.0,0,0,0,0,0
823,spam,smsservic  yourinclus text credit  pl goto wwwcomuknet login qxj unsubscrib stop  extra charg  help comuk  cm ae,"['smsservic' '' 'yourinclus' 'text' 'credit' '' 'pl' 'goto' 'wwwcomuknet'
 'login' 'qxj' 'unsubscrib' 'stop' '' 'extra' 'charg' '' 'help' 'comuk' ''
 'cm' 'ae']","SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","['SMSSERVICES', '.', 'for', 'yourinclusive', 'text', 'credits', ',', 'pls', 'goto', 'www.comuk.net', 'login=', '3qxj9', 'unsubscribe', 'with', 'STOP', ',', 'no', 'extra', 'charge', '.', 'help', '08702840625.COMUK', '.', '220-CM2', '9AE']",16,156,4,10,5,3,5.48,2,0,0,0,0
824,spam,p  alfi moon children need song ur mob  tell ur ms  txt tone chariti  nokia poli chariti poli  zed  profit  chariti ,"['p' '' 'alfi' 'moon' 'children' 'need' 'song' 'ur' 'mob' '' 'tell' 'ur'
 'ms' '' 'txt' 'tone' 'chariti' '' 'nokia' 'poli' 'chariti' 'poli' ''
 'zed' '' 'profit' '' 'chariti' '']",25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,"['25p', '4', 'alfie', 'Moon', ""'s"", 'Children', 'in', 'need', 'song', 'on', 'ur', 'mob', '.', 'Tell', 'ur', 'm8s', '.', 'Txt', 'Tone', 'charity', 'to', '8007', 'for', 'Nokias', 'or', 'Poly', 'charity', 'for', 'polys', ':', 'zed', '08701417012', 'profit', '2', 'charity', '.']",31,161,3,5,0,6,3.638888888888889,0,0,0,0,0
825,ham,good even  ttyl,['good' 'even' '' 'ttyl'],Have a good evening! Ttyl,"['Have', 'a', 'good', 'evening', '!', 'Ttyl']",5,25,2,1,0,1,3.5,0,0,1,0,0
826,ham,hmm  bit piec lol   sigh  ,['hmm' '' 'bit' 'piec' 'lol' '' '' 'sigh' '' ''],Hmm .. Bits and pieces lol ... *sighs* ...,"['Hmm', '..', 'Bits', 'and', 'pieces', 'lol', '...', '*', 'sighs', '*', '...']",6,42,1,10,0,1,3.090909090909091,0,0,0,0,0
827,ham,hahaha  use brain dear,['hahaha' '' 'use' 'brain' 'dear'],Hahaha..use your brain dear,"['Hahaha', '..', 'use', 'your', 'brain', 'dear']",5,27,1,2,0,1,4.0,0,0,0,0,0
828,ham,hey  got mail ,['hey' '' 'got' 'mail' ''],Hey. You got any mail?,"['Hey', '.', 'You', 'got', 'any', 'mail', '?']",5,22,2,2,0,1,2.5714285714285716,0,1,0,0,0
829,ham,sorri light turn green  meant anoth friend want  lt    gt  worth may around,"['sorri' 'light' 'turn' 'green' '' 'meant' 'anoth' 'friend' 'want' '' 'lt'
 '' '' '' 'gt' '' 'worth' 'may' 'around']","Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around","['Sorry', 'light', 'turned', 'green', ',', 'I', 'meant', 'another', 'friend', 'wanted', '&', 'lt', ';', '#', '&', 'gt', ';', 'worth', 'but', 'he', 'may', 'not', 'be', 'around']",18,98,1,6,0,4,3.3333333333333335,1,0,0,0,0
830,ham,thank yesterday sir  wonder  hope enjoy burial  mojibiola,"['thank' 'yesterday' 'sir' '' 'wonder' '' 'hope' 'enjoy' 'burial' ''
 'mojibiola']",Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,"['Thanks', 'for', 'yesterday', 'sir', '.', 'You', 'have', 'been', 'wonderful', '.', 'Hope', 'you', 'enjoyed', 'the', 'burial', '.', 'MojiBiola']",14,89,4,3,0,5,4.470588235294118,0,0,0,0,0
831,spam,u secret admir  reveal think u r special  call   opt repli reveal stop   per msg recd  cust care ,"['u' 'secret' 'admir' '' 'reveal' 'think' 'u' 'r' 'special' '' 'call' ''
 '' 'opt' 'repli' 'reveal' 'stop' '' '' 'per' 'msg' 'recd' '' 'cust'
 'care' '']",U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,"['U', 'have', 'a', 'secret', 'admirer', '.', 'REVEAL', 'who', 'thinks', 'U', 'R', 'So', 'special', '.', 'Call', '09065174042', '.', 'To', 'opt', 'out', 'Reply', 'REVEAL', 'STOP', '.', '1.50', 'per', 'msg', 'recd', '.', 'Cust', 'care', '07821230901']",26,147,6,6,3,4,3.78125,0,0,0,0,0
832,ham,hi mate rv u hav nice hol messag  say hello coz havent sent u  age start drive stay road  rvx,"['hi' 'mate' 'rv' 'u' 'hav' 'nice' 'hol' 'messag' '' 'say' 'hello' 'coz'
 'havent' 'sent' 'u' '' 'age' 'start' 'drive' 'stay' 'road' '' 'rvx']",Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx,"['Hi', 'mate', 'its', 'RV', 'did', 'u', 'hav', 'a', 'nice', 'hol', 'just', 'a', 'message', '3', 'say', 'hello', 'coz', 'haven\x92t', 'sent', 'u', '1', 'in', 'ages', 'started', 'driving', 'so', 'stay', 'off', 'roads', '!', 'RVx']",30,129,1,1,1,8,3.2580645161290325,0,0,1,0,0
